original_address,competitors_count,competitor_1_distance_miles,competitor_1_google_rating,competitor_1_google_user_rating_count,competitor_2_distance_miles,competitor_2_google_rating,competitor_2_google_user_rating_count,competitor_3_distance_miles,competitor_3_google_rating,competitor_3_google_user_rating_count,competitor_4_distance_miles,competitor_4_google_rating,competitor_4_google_user_rating_count,competitor_5_distance_miles,competitor_5_google_rating,competitor_5_google_user_rating_count,competitor_6_distance_miles,competitor_6_google_rating,competitor_6_google_user_rating_count
"Wash Rack 95 , 1100 N Whitley Dr , Fruitland , ID , 83619",1,0.671508648849795,3.5,35,,,,,,,,,,,,,,,
"Wash Rite Bridgeport , 910 W Main St , Bridgeport , WV , 26330",0,,,,,,,,,,,,,,,,,,
"Wash Rite Logan , 1380 W Hunter St , Logan , OH , 43138",2,0.0251344691738885,5,1,0.0957236058604948,4.4,34,,,,,,,,,,,,
"Wash Rite Marietta , 107 Crooked Run Ln , Marietta , OH , 45750",2,0.0649241016043076,1,16,0.065305988317209,2.8,68,,,,,,,,,,,,
"Wash Rite Moundsville , 75 Teletech Dr , Moundsville , WV , 26041",0,,,,,,,,,,,,,,,,,,
"Wash Rite Murdoch , 2521 Murdoch Ave , Parkersburg , WV , 26101",1,0.622485506264096,4.1,157,,,,,,,,,,,,,,,
"Wash Rite Parkersburg , 1101 Division Street , Parkersburg , WV , 26101",0,,,,,,,,,,,,,,,,,,
"Wash Rite Vienna , 2504 Grand Central Ave , Vienna , WV , 26105",1,0.282733570199166,4,143,,,,,,,,,,,,,,,
"Wash Rite Weirton , 145 Park Dr , Weirton , WV , 26062",1,0.799003218116253,2.9,69,,,,,,,,,,,,,,,
"Wash Rite Wintersville , 151 Cadiz Rd , Wintersville , OH , 43953",1,0.913211805430613,5,3,,,,,,,,,,,,,,,
"Wash Up Griffith , 1224 E Ridge Rd , Griffith , IN , 46319",2,0.0301493876341948,5,1,0.656016024972359,3.8,303,,,,,,,,,,,,
"Wash Up Hammond , 850 Indianapolis Blvd , Hammond , IN , 46320",0,,,,,,,,,,,,,,,,,,
"Wash Up Portage , 6259 Melton Rd , Portage , IN , 46368",1,0.67461959641314,3.6,61,,,,,,,,,,,,,,,
"Wash Up Valparaiso , 460 Morthland Dr , Valparaiso , IN , 46383",3,0.214035572003127,4,4,0.496092340583894,3.4,26,0.877074486723785,4.5,4,,,,,,,,,
"Wash Wizard Ladson , 3910 Ladson Rd , Ladson , SC , 29456",0,,,,,,,,,,,,,,,,,,
"Wash Wizard Summerville , 2146 N Main St , Summerville , SC , 29486",1,0.0563177366547068,3.8,107,,,,,,,,,,,,,,,
"Washbox Car Wash , 180 W Grand Ave , Rainbow City , AL , 35906",1,0.255038261081325,1,1,,,,,,,,,,,,,,,
"Waters Davenport , 45650 US Hwy No. 27 , Davenport , FL , 33897",0,,,,,,,,,,,,,,,,,,
"Waters Deland , 1712 N Woodland Blvd , DeLand , FL , 32720",2,0.617345665795568,,,0.617345665795568,4.4,951,,,,,,,,,,,,
"Waters Haines City , 35379 US-27 , Haines City , FL , 33844",0,,,,,,,,,,,,,,,,,,
"Waters Lakeland , 3635 Lakeland Highlands Rd , Lakeland , FL , 33803",1,0.00124375355048866,4.4,23,,,,,,,,,,,,,,,
"Waters Palm Springs , 2755 10th Ave N , Palm Springs , FL , 33461",1,0.906185111193505,4.3,486,,,,,,,,,,,,,,,
"Waters Stuart , 2375 S Kanner Hwy , Stuart , FL , 34994",1,0.844976522860955,4.4,123,,,,,,,,,,,,,,,
"Waters Venice , 2273 S Tamiami Trail , South Venice , FL , 34293",0,,,,,,,,,,,,,,,,,,
"Waterways Car Spa , 1325 Semoran Blvd , Casselberry , FL , 32707",1,0.669506095458723,4.5,528,,,,,,,,,,,,,,,
"Waterworks Express Car Wash , 1557 Marinette Ave , Marinette , WI , 54143",1,0.927020955647018,2,1,,,,,,,,,,,,,,,
"Wave Auto Wash , 451 68th St SW , Grand Rapids , MI , 49548",1,0.724558052335595,4.3,215,,,,,,,,,,,,,,,
"Waverly , 405 13th Ave SW , Waverly , IA , 50677",2,0.220952775644543,4.9,374,0.386890610407789,3,1,,,,,,,,,,,,
"Waves Express Carwash , 160 Old Pacific Hwy , Oxenford , QLD , 4210",1,0.297111560595716,4.2,145,,,,,,,,,,,,,,,
"Wayne Avenue , 5801 Wayne Ave , Philadelphia , PA , 19144",0,,,,,,,,,,,,,,,,,,
"Weber Wu0026L , 701 Old State Rte 3 , Columbia , IL , 62236",1,0.848302450845363,4.3,192,,,,,,,,,,,,,,,
"West Chester Car Wash , 1309 West Chester Pike , West Chester , PA , 19382",0,,,,,,,,,,,,,,,,,,
"West Little Rock - Chenal Pkwy , 15701 Chenal Pkwy , Little Rock , AR , 72211",2,0.576940353142183,4.2,304,0.984636071571237,3.6,61,,,,,,,,,,,,
"West Memphis , 646 W Service Rd , West Memphis , AR , 72301",0,,,,,,,,,,,,,,,,,,
"Wet Rabbit Lake Stevens , 600 91st Ave NE , Lake Stevens , WA , 98258",0,,,,,,,,,,,,,,,,,,
"Wet Rabbit Lakewood , 9021 S Tacoma Way , Lakewood , WA , 98499",4,0.263252653601745,5,6,0.674117911550407,4,329,0.844561071995768,1.4,10,0.994665470763182,4,2,,,,,,
"Wet Rabbit Marysville , 1219 State Ave , Marysville , WA , 98270",1,0.954873489414749,2.2,73,,,,,,,,,,,,,,,
"WetnJet Car Wash , 516 Friendship Ln , Fredericksburg , TX , 78624",1,0.938840551347067,4.9,494,,,,,,,,,,,,,,,
"Whistle Express CW - Fredericksburg , 10813 Tidewater Trail , Fredericksburg , VA , 22408",0,,,,,,,,,,,,,,,,,,
"Whistle Express CaUniversity Boulevard , 5109 University Blvd W , Jacksonville , FL , 32216",1,0.847948191112743,4.2,460,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Alachua , 16093 NW 163rd Lane , Alachua , FL , 32615",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Baxley , 956 W Parker St , Baxley , GA , 31513",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Beaufort , 285 Sea Island Pkwy , Beaufort , SC , 29907",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Bemiss , 3205 Bemiss Rd , Valdosta , GA , 31605",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Blanding , 1006 Blanding Blvd , Orange Park , FL , 32065",2,0.608722698395511,4.3,128,0.725911637289606,4.7,269,,,,,,,,,,,,
"Whistle Express Car Wash - Blue Ridge , 32 McKinney Rd , Blue Ridge , GA , 30513",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Callaway , 518 N Tyndall Pkwy , Callaway , FL , 32404",1,0.34558648699258,4.5,386,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Cedar Hills , 6929 103rd St , Jacksonville , FL , 32210",1,0.266986401969683,4,2,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Charleston , 4865 Tanger Outlet Blvd , North Charleston , SC , 29418",2,0.306007936061462,4.9,1400,0.451150419472542,3,130,,,,,,,,,,,,
"Whistle Express Car Wash - Fairlawn , 7426 Lee Hwy , Radford , VA , 24141",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Forest , 14669 Forest Road , Forest , VA , 24551",1,0.376380681102031,3,67,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Gainesville , 7496 SW 13th Rd , Gainesville , FL , 32607",1,0.151205081571364,5,1,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Harriman , 1821 Roane State Hwy , Harriman , TN , 37748",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Hazelhurst , 184 E Jarman St , Hazlehurst , GA , 31539",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Jasper , 705 Noah Dr , Jasper , GA , 30143",2,0.174981717331305,,,0.551091100630185,3.1,53,,,,,,,,,,,,
"Whistle Express Car Wash - Leland , 2040 Olde Regent Way , Leland , NC , 28451",1,0.446138796902732,4.9,307,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Live Oak , 1114 Ohio Ave N , Live Oak , FL , 32064",1,0.391118298703416,3.7,34,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Louisburg , 602 S Bickett Blvd , Louisburg , NC , 27549",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Macedonia , 309 Highland Rd , Macedonia , OH , 44056",1,0.104829271486985,3.1,104,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Magnolia Dr , 240 N Magnolia Dr , Tallahassee , FL , 32301",1,0.78226444880038,3.6,16,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Mayport , 1500 Mayport Rd , Atlantic Beach , FL , 32233",1,0.804397457748041,4.8,700,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Melbourne , 4860 N Wickham Rd , Melbourne , FL , 32940",1,0.216401790707156,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Midlothian , 10300 Midlothian Tpke , Richmond , VA , 23235",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Monroe , 2324 N. Monroe St , Tallahassee , FL , 32303",1,0.990357859242944,3.6,119,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Mount Airy , 139 Kodiak Ln , Mount Airy , NC , 27030",1,0.948353713957611,4.9,851,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Murphy , 251 King St , Murphy , NC , 28906",1,0.537056659095515,3.9,10,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Orange Park , 950 Park Ave , Orange Park , FL , 32073",1,0.0396103871010608,3.9,207,,,,,,,,,,,,,,,
"Whistle Express Car Wash - P C , 2701 Lisenby Ave , Panama City , FL , 32405",1,0.748996866891147,4,601,,,,,,,,,,,,,,,
"Whistle Express Car Wash - PC Beach , 11640 Panama City Beach Pkwy , Panama City Beach , FL , 32407",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Pole Green , 7423 Pole Green Rd , Mechanicsville , VA , 23116",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Pooler , 2001 Pooler Pkwy , Pooler , GA , 31322",1,0.887368686581175,4.1,709,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Powhatan , 1880 Stavemill Crossing Ln , Powhatan , VA , 23139",1,0.00475701357535959,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Racers Edge , 351 Commonwealth Blvd , Martinsville , VA , 24112",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Ramsey , 3505 Ramsey St , Fayetteville , NC , 28311",2,0.0111217451798332,3,2,0.147649093901318,,,,,,,,,,,,,,
"Whistle Express Car Wash - Roxboro , 421 N Madison Blvd , Roxboro , NC , 27573",2,0.81719647582005,4.2,268,0.970147214322601,4.3,70,,,,,,,,,,,,
"Whistle Express Car Wash - Skibo , 2106 Skibo Rd , Fayetteville , NC , 28314",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - SouthPort , 5014 Southport Crossing Wy , Southport , NC , 28461",1,0.352757368759139,4.2,130,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Surfside , 8671 US Highway 17 Bypass , Surfside Beach , SC , 29575",2,0.457853409971483,4.9,266,0.72617930638742,4.6,1218,,,,,,,,,,,,
"Whistle Express Car Wash - Washington , 427 Bridge St , Washington , NC , 27889",1,0.888251294328294,4.7,133,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Wendover , 3608 W Wendover Ave , Greensboro , NC , 27407",2,0.606523074839211,3.7,424,0.93146805990146,4.7,146,,,,,,,,,,,,
"Whistle Express Car Wash - Westover , 105 S Westover Blvd , Albany , GA , 31707",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash -Boll Weevil , 654 Boll Weevil Cir , Enterprise , AL , 36330",3,0.197104006235083,3.3,331,0.294610782017426,3.3,62,0.667964515185507,,,,,,,,,,,
"Whistle Express Car Wash Crawfordville , 2135 Crawfordville Hwy , Crawfordville , FL , 32327",2,0.471977123101103,3.4,138,0.479291463873984,1,1,,,,,,,,,,,,
"Whistle Express Car WashChristiansburg , 945 N Franklin St , Christiansburg , VA , 24073",2,0.352442777803491,2.5,2,0.973100171354089,3.8,4,,,,,,,,,,,,
"Whistle Express Car WashHendersonville , 579 New Shackle Island Rd , Hendersonville , TN , 37075",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car WashMilitary Trail , 1275 N Military Trl , West Palm Beach , FL , 33409",2,0.812946514580345,4.5,1249,0.892822616718206,,,,,,,,,,,,,,
"Whistle Express Car WashNorth Valdosta , 4139 N Valdosta Rd , Valdosta , GA , 31602",0,,,,,,,,,,,,,,,,,,
"Whistle Express Car WashPort Wentworth , 38 Magellan Blvd , Port Wentworth , GA , 31407",1,0.165861145715164,4.8,1143,,,,,,,,,,,,,,,
"Whistle Wash Alliant , 1670 Alliant Ave , Jeffersontown , KY , 40299",0,,,,,,,,,,,,,,,,,,
"Whistle Wash Conway , 2280 Church St , Conway , SC , 29526",0,,,,,,,,,,,,,,,,,,
"Whistle Wash Eagles Landing , 6700 Bayshore Rd , North Fort Myers , FL , 33917",0,,,,,,,,,,,,,,,,,,
"Whistle Wash Myrtle Beach , 2261 Dick Pond Rd , Myrtle Beach , SC , 29575",2,0.545211559350269,4.9,266,0.726179306386631,4.6,407,,,,,,,,,,,,
"White Water CW , 7600 Crater Lake Hwy , White City , OR , 97503",1,0.657088738678827,4.1,242,,,,,,,,,,,,,,,
"Wicked Wash , 160 E 1st S , Rigby , ID , 83442",0,,,,,,,,,,,,,,,,,,
"Willyu0027s Wash , 2605 N 14th St , Ponca City , OK , 74601",1,0.470684484868075,4.6,180,,,,,,,,,,,,,,,
"Wilmington , 7032 Market St , Wilmington , NC , 28411",0,,,,,,,,,,,,,,,,,,
"Winchester , 7050 Winchester Rd , Memphis , TN , 38125",1,0.250974434117276,4.6,1328,,,,,,,,,,,,,,,
"Windsor Forest , 11303 Abercorn St , Savannah , GA , 31419",1,0.888341164418156,4.7,2440,,,,,,,,,,,,,,,
"Winter Park , 6750 Aloma Ave , Winter Park , FL , 32792",0,,,,,,,,,,,,,,,,,,
"Winter Street Haverhill , 284 Winter St , Haverhill , MA , 1832",0,,,,,,,,,,,,,,,,,,
"Wolfrum , 1010 Wolfrum Rd , Weldon Spring , MO , 63304",1,0.978913057948801,2.7,15,,,,,,,,,,,,,,,
"Woodieu0027s 4th Street , 7141 4th St N. , St. Petersburg , FL , 33702",1,0.155243341426521,3.8,120,,,,,,,,,,,,,,,
"Woodieu0027s 66 , 5601 66th St N , St. Petersburg , FL , 33709",1,0.684318997161679,1,1,,,,,,,,,,,,,,,
"Woodieu0027s Ballantrae , 17322 FL-54 , Lutz , FL , 33558",1,0.222149300924007,3.3,13,,,,,,,,,,,,,,,
"Woodieu0027s Bayshore , 3011 W Gandy Blvd , Tampa , FL , 33611",2,0.661085722487572,3.6,841,0.801735146789016,3.5,2,,,,,,,,,,,,
"Woodieu0027s Centerpoint , 6612 University Pkwy , Sarasota , FL , 34240",0,,,,,,,,,,,,,,,,,,
"Woodieu0027s Dale Mabry , 8935 N Dale Mabry Hwy , Tampa , FL , 33614",2,0.457863495215686,4.2,1062,0.723541031081159,3.8,918,,,,,,,,,,,,
"Woodieu0027s Gibsonton , 9350 Theater Dr , Gibsonton , FL , 33534",2,0.854635073032295,5,1,0.856815067752943,3.9,671,,,,,,,,,,,,
"Woodieu0027s Lutz , 24749 FL-54 , Lutz , FL , 33559",2,0.617434900011887,5,1,0.71583481497793,4.5,684,,,,,,,,,,,,
"Woodieu0027s Nokomis , 111 N Tamiami Trail , Nokomis , FL , 34275",0,,,,,,,,,,,,,,,,,,
"Woodieu0027s Park Blvd , 8680 N. Park Blvd , Seminole , FL , 33777",0,,,,,,,,,,,,,,,,,,
"Woodieu0027s Silver Palm , 13825 State Road 70 E , Bradenton , FL , 34202",0,,,,,,,,,,,,,,,,,,
"Woodieu0027s Skyway , 3401 34th St S , St. Petersburg , FL , 33711",0,,,,,,,,,,,,,,,,,,
"Woodieu0027s Sun City , 4927 FL-674 , Wimauma , FL , 33598",0,,,,,,,,,,,,,,,,,,
"Woodieu0027s Ulmerton , 7601 Ulmerton Rd , Largo , FL , 33771",1,0.780241753887417,4.4,148,,,,,,,,,,,,,,,
"Woodieu0027s W Gandy , 4545 W Gandy Blvd , Tampa , FL , 33611",0,,,,,,,,,,,,,,,,,,
"Wyoming , 4516 Wyoming Blvd NE , Albuquerque , NM , 87111",0,,,,,,,,,,,,,,,,,,
"XCell Auto Spa , 3510 W Boynton Beach Blvd , Boynton Beach , FL , 33436",0,,,,,,,,,,,,,,,,,,
"Xpress Car Wash , 8409 Bedford Euless Rd , Hurst , TX , 76053",1,0.957698775195954,4.1,1108,,,,,,,,,,,,,,,
"Xtreme Car Wash , 6912 Independence Pkwy , Plano , TX , 75023",1,0.139696477755408,4.5,97,,,,,,,,,,,,,,,
"Yamato Gas , 801 W Yamato Rd , Boca Raton , FL , 33431",2,0.0601034446088193,4,391,0.759792064795957,4.4,29,,,,,,,,,,,,
"Yulee , 85887 Miner Rd , Yulee , FL , 32097",0,,,,,,,,,,,,,,,,,,
"ZAKu0027s Car Wash , 2500 S Business 49 , Neosho , MO , 64850",0,,,,,,,,,,,,,,,,,,
"Zelo Car Wash , 18690 E Iliff Ave , Aurora , CO , 80013",0,,,,,,,,,,,,,,,,,,
"#21 WEISS GUYS EXPRESS , 5925 W McDowell Road , Phoenix , AZ , 85035",3,0.926370057793633,2.8,79,0.927340211505372,4,36,0.940085440548894,4,746,,,,,,,,,
"#23 WEISS GUYS EXPRESS , 10380 N 59th Avenue , Glendale , AZ , 85302",2,0.00428162490080508,4.2,131,0.328730933571779,4.3,226,,,,,,,,,,,,
"#67 WEISS GUYS EXPRESS , 13620 N 67th Ave , Peoria , AZ , 85381",3,0.0161666031753669,,,0.850990478667338,4,86,0.909478706282463,4.3,371,,,,,,,,,
"#75 WEISS GUYS EXPRESS , 7420 W Peoria Ave , Peoria , AZ , 85345",2,0.0126657339489139,4,53,0.827094533125191,4.7,342,,,,,,,,,,,,
"194 S. Broadway Lawrence , 194 S Broadway , Lawrence , MA , 1843",1,0.440128693174775,4.2,153,,,,,,,,,,,,,,,
"67th Ave , 13620 N 67th Ave , Peoria , AZ , 85381",3,0.0161666031753669,,,0.850990478667338,4,86,0.909478706282463,4.3,371,,,,,,,,,
"A Proper Wash , 822 US-331 , DeFuniak Springs , FL , 32435",2,0.203933117782489,3.2,106,0.440241272216208,5,2,,,,,,,,,,,,
"ADAMu0027S GOLDSBORO CW , 334 N Spence Ave , Goldsboro , NC , 27534",4,0.352940635233574,4.5,430,0.684901027985409,4.1,145,0.932622063572455,,,0.968184224188051,3.9,144,,,,,,
"AMERICAN CW , 7338 W Good Hope Rd , Milwaukee , WI , 53223",0,,,,,,,,,,,,,,,,,,
"AMERICAN CW LAYTON , 160 W Layton Ave , Milwaukee , WI , 53207",1,0.197673071175564,3.8,358,,,,,,,,,,,,,,,
"AMITY CAR WASH , 25 Merrick Rd , Amityville , NY , 11701",0,,,,,,,,,,,,,,,,,,
"APRO , 3301 W FM 544 , Wylie , TX , 75098",3,0.135913559049549,3.6,354,0.287374273720953,2.3,3,0.287374273720953,4.5,1085,,,,,,,,,
"AQUA EXPRESS ENID , 1721 W Owen K Garriott Rd , Enid , OK , 73703",0,,,,,,,,,,,,,,,,,,
"AQUA EXPRESS LAWTON , 302 NW Sheridan Rd , Lawton , OK , 73505",3,0.0013923191871209,4.1,252,0.501460266755724,,,0.59907443302325,4.3,232,,,,,,,,,
"AQUA EXPRESS NORTH MAY , 6922 N May Ave , Oklahoma City , OK , 73116",1,0.340851007701997,3.9,474,,,,,,,,,,,,,,,
"Aberdeen Car Wash , 2 Cambridge Dr , Aberdeen , NJ , 7747",0,,,,,,,,,,,,,,,,,,
"Alexandria Ã¢â‚¬â€œ Viewpoint Drive , 2 Viewpoint Dr , Alexandria , KY , 41001",1,0.343981381193601,4.4,206,,,,,,,,,,,,,,,
"Aqua Express Memorial , 1000 W Memorial Rd , Oklahoma City , OK , 73114",0,,,,,,,,,,,,,,,,,,
"Athens Ã¢â‚¬â€œ Westside , 4475 Atlanta Hwy , Athens , GA , 30606",0,,,,,,,,,,,,,,,,,,
"Attalla , 920 Gilbert Ferry Rd SE , Attalla , AL , 35954",2,0.435753370868211,,,0.920900059763878,4.6,94,,,,,,,,,,,,
"Ayers , 4462 Ayers St , Corpus Christi , TX , 78415",1,0.956870827865084,3.8,112,,,,,,,,,,,,,,,
"BEACH HAND WASH , 114 Old Riverhead Rd , Westhampton Beach , NY , 11978",0,,,,,,,,,,,,,,,,,,
"BEE CLEAN CAR WASH 2 , 21040 US-281 , San Antonio , TX , 78258",0,,,,,,,,,,,,,,,,,,
"BEE CLEAN CAR WASH 3 , 13011 Silicon Dr , San Antonio , TX , 78249",1,0.52179868149227,3.7,514,,,,,,,,,,,,,,,
"BEE CLEAN CAR WASH 4 , 5810 Village Park , San Antonio , TX , 78250",1,0.658296030060775,4,54,,,,,,,,,,,,,,,
"BEE CLEAN CAR WASH 5 , 2244 FM3009 , Schertz , TX , 78154",1,0.726969493042146,3.9,172,,,,,,,,,,,,,,,
"BEE CLEAN CAR WASH 6 , 2827 Olmos Creek Dr , San Antonio , TX , 78230",1,0.0620899566650547,,,,,,,,,,,,,,,,,
"BEE CLEAN CAR WASH 7 , 926 N Loop 1604 , San Antonio , TX , 78258",2,0.323226098044508,3.8,477,0.705881996524675,3.5,2,,,,,,,,,,,,
"BEE CLEAN CARWASH , 16422 Nacogdoches Rd , San Antonio , TX , 78247",1,0.322382066339372,4,34,,,,,,,,,,,,,,,
"BIG KAHUNA , 101 Continental Dr , Lewisville , TX , 75067",2,0.228739769573723,3.6,141,0.997547846061804,4.5,1569,,,,,,,,,,,,
"BLUE DIAMOND AUTO SPA. , 5530 E Main St , Farmington , NM , 87402",0,,,,,,,,,,,,,,,,,,
"BMS ALEXANDRIA , 6511 LA-28 , Alexandria , LA , 71303",0,,,,,,,,,,,,,,,,,,
"BMS EXPRESS WASH , 3599 Monroe Hwy , Pineville , LA , 71360",0,,,,,,,,,,,,,,,,,,
"BSCW , 1300 W Vandament Ave , Yukon , OK , 73099",2,0.939464627000125,4.4,559,0.950645521224601,,,,,,,,,,,,,,
"Bellevue , 7128 Hwy 70 S , Nashville , TN , 37221",1,0.0282727340754282,4,99,,,,,,,,,,,,,,,
"Bethlehem Ã¢â‚¬â€œ Parkway Pointe , 1953 Parkway Pointe Dr , Bethlehem , GA , 30680",0,,,,,,,,,,,,,,,,,,
"Big Danu0027s Car Wash , 7925 Senoia Rd , Fairburn , GA , 30213",0,,,,,,,,,,,,,,,,,,
"Big Danu0027s Pembroke Park , 3301 W Hallandale Beach Blvd , Pembroke Park , FL , 33023",0,,,,,,,,,,,,,,,,,,
"Black Diamond , 15850 West Colfax Ave , Golden , CO , 80401",1,0.00432616709987058,4.4,605,,,,,,,,,,,,,,,
"Blue Sky Car Wash , 11640 Panama City Beach Pkwy , Panama City Beach , FL , 32407",0,,,,,,,,,,,,,,,,,,
"Blue Sky Express , 2185 Beaver Ruin Rd , Norcross , GA , 30071",0,,,,,,,,,,,,,,,,,,
"Blue Water Express , 654 Boll Weevil Cir , Enterprise , AL , 36330",1,0.197110737901158,3.3,331,,,,,,,,,,,,,,,
"Bluffton Ã¢â‚¬â€œ Fording Island Road , 1492 Fording Island Rd , Bluffton , SC , 29910",0,,,,,,,,,,,,,,,,,,
"Bobby u0026 Steveu0027s Auto World , 9871 Maple Grove Pkwy , Maple Grove , MN , 55369",1,0.0118366803845445,4.5,940,,,,,,,,,,,,,,,
"Brevard Ã¢â‚¬â€œ Asheville Highway , 391 Asheville Hwy , Brevard , NC , 28712",2,0.626881363209612,4,1,0.627549818558809,3.7,13,,,,,,,,,,,,
"Bridgeville , 3101 Washington Pike , Bridgeville , PA , 15017",2,0.284131911583831,2.7,118,0.760118417457632,4.5,42,,,,,,,,,,,,
"Broad Street , 4205 W Broad St , Richmond , VA , 23230",2,0.124311899377159,3.4,5,0.287890362916303,4.7,591,,,,,,,,,,,,
"Bubble Time Express Carwash , 1600 E 104th Ave , Thornton , CO , 80233",3,0.00527240191493258,4,205,0.754552892957453,1,1,0.939012492312449,4.6,378,,,,,,,,,
"CAR PRIDE AUTO SPA , 2380 Royal Windsor Dr , Mississauga , ON , L5J 1K6",0,,,,,,,,,,,,,,,,,,
"CLASSY CHASSIE CAR WASH , 1139 Forest Ave , Portland , ME , 4103",0,,,,,,,,,,,,,,,,,,
"CLEAN CAR EXPRESS , 970 Washington Blvd , Pittsburgh , PA , 15206",0,,,,,,,,,,,,,,,,,,
"CLEARWASH AIRPORT , 1725 32 Ave NE , Calgary , AB , T2E 7C8",2,0.608553868891681,4.5,389,0.801399919342958,4.4,7,,,,,,,,,,,,
"CONRAD CAR WASH , 1284 W Sunset Blvd , St. George , UT , 84770",4,0.312044091780378,4.6,876,0.717125918427881,4,398,0.772795618588756,4.9,424,0.796640232393743,3.9,44,,,,,,
"COUGAR RIDGE , 10215 China Spring Rd , Waco , TX , 76708",1,0.987924594258649,5,1,,,,,,,,,,,,,,,
"CShack , 142 W Platt St , Tampa , FL , 33606",0,,,,,,,,,,,,,,,,,,
"Cadillac Express #3 Kuykenahl Rd , 24624 Kuykenahl Rd , Spring , TX , 77389",2,0.515726635896849,4.1,7,0.793903870215463,3.1,14,,,,,,,,,,,,
"Campbell , 1400 E Campbell Rd , Richardson , TX , 75081",0,,,,,,,,,,,,,,,,,,
"Car Wash On 5th , 505 Cortez Rd W , Bradenton , FL , 34207",4,0,3.4,814,0.39928423777682,4.9,875,0.782416695120654,3.5,26,0.993447016315979,4.6,417,,,,,,
"Carmel Car Wash , 1400 E Campbell Rd , Richardson , TX , 75081",0,,,,,,,,,,,,,,,,,,
"Carnation Auto Spa , 955 Davis Blvd , Southlake , TX , 76092",0,,,,,,,,,,,,,,,,,,
"Champion CW - Antioch , 5307 Cane Ridge Rd , Nashville , TN , 37013",1,0.0153278939662168,3.7,47,,,,,,,,,,,,,,,
"Champion CW - CHARPI , 6303 Charlotte Pike , Nashville , TN , 37209",2,0.743988570994175,5,29,0.923923671827175,4.9,5556,,,,,,,,,,,,
"Chattanooga (E Brainerd Rd) , 5972 E Brainerd Rd , Chattanooga , TN , 37421",0,,,,,,,,,,,,,,,,,,
"Cherry Hill , 1507 Chapel Ave W , Cherry Hill , NJ , 8002",0,,,,,,,,,,,,,,,,,,
"Colonial Car Wash , 2605 W Colonial Dr , Orlando , FL , 32804",1,0.23920564192675,4.2,639,,,,,,,,,,,,,,,
"Coraopolis , 548 Carnot Rd , Coraopolis , PA , 15108",2,0.665811123107501,4.3,948,0.927848041402359,2.3,3,,,,,,,,,,,,
"Cornelia Ã¢â‚¬â€œ Highway 441 , 365 Historic Hwy 441 , Cornelia , GA , 30531",1,0.944431274242891,4.5,544,,,,,,,,,,,,,,,
"Crew Carwash , 9705 Wicker Ave , St John , IN , 46373",0,,,,,,,,,,,,,,,,,,
"DAVIS EXPRESS WASH , 5901 Davis Blvd , North Richland Hills , TX , 76180",0,,,,,,,,,,,,,,,,,,
"DR CAR WASH PLUS-PECAN GROVE , 1620 FM Rd 359 , Richmond , TX , 77406",3,0.00731426959899615,4.3,84,0.0176258721773283,3.6,283,0.512947567896978,3,2,,,,,,,,,
